file,column,key_col,new,old
carbon_bombs_data.csv,Companies_involved_source_GEM,Permian Midland Tight - United States,Kinder Morgan Production Co. (100.0%)|Legacy Reserves Operating (100.0%)|Elevation Resources (100.0%)|Clear Fork (100.0%)|Surge Operating (100.0%)|Chevron Corp (100.0%)|Sabinal Energy Operating LLC (100.0%)|Walsh Petroleum (100.0%)|Sheridan Production Company (100.0%)|Exxon Mobil Corp (100.0%)|Ring Energy Inc (100.0%)|Steward Energy (100.0%)|Occidental Petroleum Corp (100.0%)|Avalon TX Operating (100.0%)|APA Corp (100.0%)|Earthstone Operating (100.0%)|Henry Resources (100.0%)|Prime Operating Company (100.0%)|TRP Operating (100.0%)|Bayswater Operating (100.0%)|Callon Petroleum Co (100.0%)|Discovery Natural Resources LLC (100.0%)|Endeavor Energy Resources LP (100.0%)|Fasken Oil And Ranch (100.0%)|HighPeak Energy Inc (100.0%)|Permian Deep Rock Oil Co. (100.0%)|Pioneer Natural Resources Co (100.0%)|Crownquest Operating (100.0%)|Ovintiv Inc (100.0%)|Diamondback E&P (100.0%),Kinder Morgan Production Co. (100.0%)|Legacy Reserves Operating (100.0%)|Elevation Resources (100.0%)|Clear Fork (100.0%)|Surge Operating (100.0%)|Chevron Corp (100.0%)|Sabinal Energy Operating LLC (100.0%)|Walsh Petroleum (100.0%)|Sheridan Production Company (100.0%)|Exxon Mobil Corp (100.0%)|Ring Energy Inc (100.0%)|Steward Energy (100.0%)|Occidental Petroleum Corp (100.0%)|Avalon TX Operating (100.0%)|Apache Co. (100.0%)|Earthstone Operating (100.0%)|Henry Resources (100.0%)|Prime Operating Company (100.0%)|TRP Operating (100.0%)|Bayswater Operating (100.0%)|Callon Petroleum Co (100.0%)|Discovery Natural Resources LLC (100.0%)|Endeavor Energy Resources LP (100.0%)|Fasken Oil And Ranch (100.0%)|HighPeak Energy Inc (100.0%)|Permian Deep Rock Oil Co. (100.0%)|Pioneer Natural Resources Co (100.0%)|Crownquest Operating (100.0%)|Ovintiv Inc (100.0%)|Diamondback E&P (100.0%)
carbon_bombs_data.csv,Companies_involved_source_GEM,Sembar Shale - Pakistan,No informations on company (100.0%),Hub Power (20.0%);Former Eni Employees (20.0%);Shell PLC (20.0%);Oil and Gas Development Company Limited (6.0%);Harbour Energy PLC (6.0%);Others (28.0%)|Government of Pakistan (67.5%);PPL Corp (7.3%);Private Investors (25.1%);Others (0.09999999999999432%)|Government Holdings (Private) Limited (22.5%);Oil and Gas Development Company Limited (22.5%);Others (55.0%)|Government of Pakistan (22.5%);PPL Corp (2.4%);Private Investors (8.4%);Hub Power (16.7%);Former Eni Employees (16.7%);United Energy Group Ltd (33.3%)|Mari Petroleum Company Limited (100.0%)|Government of Pakistan (10.2%);PPL Corp (1.1%);Private Investors (3.8%);Eni SpA (15.2%);Oil and Gas Development Company Limited (15.2%);United Energy Group Ltd (15.2%);Others (39.3%)|United Energy Group Ltd (75.0%);Government Holdings (Private) Limited (25.0%)|Government of Pakistan (4.7%);PPL Corp (0.5%);Private Investors (1.8%);Kuwait Petroleum Corp (14.0%);Others (79.0%)|United Energy Group Ltd (75.0%);Government Holdings (Private) Limited (25.0%)|Government of Pakistan (20.3%);PPL Corp (2.2%);Private Investors (7.5%);Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG) (70.0%)|Government of Pakistan (20.3%);PPL Corp (2.2%);Private Investors (7.5%);Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG) (70.0%)|Government of Pakistan (14.6%);PPL Corp (1.6%);Private Investors (5.5%);Hub Power (9.8%);Former Eni Employees (9.8%);Government Holdings (Private) Limited (19.6%);Pakistan Petroleum Limited (19.6%);United Energy Group Ltd (19.5%)|Government of Pakistan (43.9%);PPL Corp (4.8%);Private Investors (16.3%);Government Holdings (Private) Limited (25.0%);United Energy Group Ltd (10.0%)|Government of Pakistan (43.9%);PPL Corp (4.8%);Private Investors (16.3%);Government Holdings (Private) Limited (25.0%);United Energy Group Ltd (10.0%)|Government of Pakistan (67.5%);PPL Corp (7.3%);Private Investors (25.1%);Others (0.09999999999999432%)|United Energy Group Ltd (75.0%);Others (25.0%)|Oil and Gas Development Company Limited (100.0%)|Hashoo Group (38.5%);Government Holdings (Private) Limited (25.0%);Al-Haj Group of Companies (9.4%);Hub Power (8.9%);Former Eni Employees (8.9%);Kuwait Petroleum Corp (9.3%)
carbon_bombs_data.csv,Companies_involved_source_GEM,Sirte Shale - Libya,No informations on company (100.0%),Eni SpA (15.0%);National Oil Corporation (Libya) (85.0%)|National Oil Corporation (88.0%);Suncor Energy Inc (12.0%)|Gazprom PJSC (25.0%);Wintershall Dea GmbH (25.0%);National Oil Corporation (Libya) (50.0%)|National Oil Corporation (Libya) (66.66666666666667%);OMV AG (33.333333333333336%)|National Oil Corporation (Libya) (74.4%);Marathon Oil Corp (10.2%);ConocoPhillips (10.2%);Hess Corporation (5.2%)|National Oil Corporation (Libya) (100.0%)|National Oil Corporation (Libya) (59.2%);Others (40.8%)|National Oil Corporation (Libya) (59.2%);Others (40.8%)|National Oil Corporation (Libya) (25.0%);ConocoPhillips (25.0%);Marathon Oil Corp (25.0%);Hess Corporation (25.0%)|National Oil Corporation (88.0%);Suncor Energy Inc (12.0%)|National Oil Corporation (Libya) (59.2%);Others (40.8%)|Repsol SA (32.0%);OMV AG (24.0%);TotalEnergies SE (24.0%);Equinor ASA (20.0%)|None (100.0%)|National Oil Corporation (Libya) (59.2%);Others (40.8%)|National Oil Corporation (Libya) (100.0%)|National Oil Corporation (Libya) (100.0%)|National Oil Corporation (Libya) (100.0%)|National Oil Corporation (Libya) (59.2%);Others (40.8%)|National Oil Corporation (Libya) (100.0%)
carbon_bombs_data.csv,Companies_involved_source_GEM,Tannezuft Shale - Algeria,No informations on company (100.0%),Sonatrach SPA (37.7%);Occidental Petroleum Corp (18.1%);TotalEnergies SE (9.0%);PT Pertamina (Persero) (16.9%);Other (18.2%);Others (0.0999999999999801%)|Worldview Capital Management group (38.3%);Enel SpA (18.4%);Sonatrach SPA (43.3%)|Sonatrach SPA (100.0%)|None (100.0%)|None (100.0%)|Eni SpA (50.0%);Sonatrach SPA (50.0%)|Eni SpA (50.0%);Sonatrach SPA (50.0%)|Sonatrach SPA (25.0%);Vietnam Oil and Gas Group (40.0%);PTT PLC (35.0%)|Sonatrach SPA (25.0%);Vietnam Oil and Gas Group (40.0%);PTT PLC (35.0%)|Sonatrach SPA (51.0%);Hess Corporation (49.0%)|None (100.0%)|Sonatrach SPA (100.0%)|Occidental Petroleum Corp (24.5%);Sonatrach SPA (51.0%);Eni SpA (12.2%);TotalEnergies SE (12.2%);Others (0.09999999999999432%)|Sonatrach SPA (100.0%)|Sonatrach SPA (100.0%)|BP PLC (46.0%);Sonatrach SPA (8.1%);Equinor ASA (45.9%)|Sonatrach SPA (100.0%)|Eni SpA (75.0%);Sonatrach SPA (25.0%)|Pertamina Persero PT (65.0%);Repsol SA (35.0%)|Sonatrach SPA (100.0%)|Sonatrach SPA (36.0%);Mubadala Investment Company (24.6%);Carlyle Group (14.4%);Occidental Petroleum Corp (9.0%);Eni SpA (5.0%);Other (11.0%)|Sonatrach SPA (100.0%)|Mubadala Investment Company (30.9%);Carlyle Group (18.1%);Sonatrach SPA (51.0%)|Sonatrach SPA (100.0%)|BHP Group Ltd (33.333333333333336%);Eni SpA (33.333333333333336%);Sonatrach SPA (33.333333333333336%)|Sonatrach SPA (100.0%)|Sonatrach SPA (100.0%)|TotalEnergies SE (49.0%);Sonatrach SPA (51.0%)|China Petrochemical Corporation (Sinopec Group) (75.0%);Sonatrach SPA (25.0%)
carbon_bombs_data.csv,Companies_involved_source_GEM,Timan - Pechora Basin Offshore - Russia,No informations on company (100.0%),Gazprom PJSC (100.0%)|TotalEnergies SE (25.0%);Equinor ASA (24.0%);Gazprom PJSC (51.0%)
carbon_bombs_data.csv,Companies_involved_source_GEM,Timan - Pechora Basin Onshore - Russia,No informations on company (100.0%),Lukoil (100.0%)|Lukoil (100.0%)|Lukoil (100.0%)|Lukoil (100.0%)|Lukoil (100.0%)|Gazprom PJSC (100.0%)|Lukoil (100.0%)
carbon_bombs_data.csv,Companies_involved_source_GEM,Tunguska Basin CBM - Russia,No informations on company (100.0%),Rosneftegaz AO (20.0%);BP PLC (20.0%);QH Oil Investments LLC (20.0%);other (20.0%);Russian Federation Agency for State Property Management (20.0%)
carbon_bombs_data.csv,GEM_project_name_source_GEM,Area 1 LNG (T1&T2) - Mozambique,Area 1,None
carbon_bombs_data.csv,GEM_project_name_source_GEM,Bakken Shale - United States,Alexandria - Hunt|Alger - EOG|Alkali Creek - Continental|Ambrose - Petro-Hunt|Antelope - Continental|Antelope - Enerplus|Antelope - EOG|Antelope - Marathon|Antelope - XTO|Avoca - Continental|Bailey - Burlington|Bailey - Marathon|Banks - Continental|Bear Creek - Continental|Bear Creek - XTO|Bear Den - XTO|Beaver Lodge - Continental|Big Bend - Slawson|Big Stick - White Rock|Blue Buttes - Burlington|Blue Ridge - Crescent Point|Boxcar Butte - Petro-Hunt|Brooklyn - Continental|Burg - Kraken|Burg - Petro-Hunt|Camel Butte - Burlington|Camel Butte - Continental|Elm Tree - Hess Bakken|Capa - XTO|Catwalk - Continental|Cedar Coulee - Continental|Charbonneau - Petro-Hunt|Charlson - Burlington|Charlson - Petro-Hunt|Charlson - XTO|Chimney Butte - Marathon|Clarks Creek - EOG|Clear Creek - Burlington|Clear Creek - Petro-Hunt|Clear Water - EOG|Corral Creek - Burlington|Corral Creek - XTO|Crazy Man Creek - Zavanna|Croff - Burlington|Dimmick Lake - Burlington|East Fork - Zavanna|Edge - Burlington|Elidah - Burlington|Ellisville - Kraken|Elm Tree - Slawson|Epping - Kraken|Fertile Valley - Koda|Four Bears - Marathon|Garden - XTO|Hamlet - Continental|Hawkeye - Burlington|Haystack Butte - Burlington|Haystack Butte - Continental|Haystack Butte - XTO|Heart Butte - XTO|Hofflund - XTO|Indian Hill - Continental|Jim Creek - Continental|Jim Creek - Marathon|Johnson Corner - Burlington|Keene - Burlington|Keene - Petro-Hunt|Killdeer - Marathon|Kittleson Slough - EOG|Last Chance - Continental|Lindahl - Continental|Lindahl - XTO|Little Knife - Burlington|Little Knife - Continental|Little Knife - Petro-Hunt|Lone Tree Lake - Crescent Point|Lone Tree Lake - Kraken|Long Creek - Continental|Long Creek - Zavanna|Lost Bridge - Marathon|Lost Bridge - XTO|Marmon - Crescent Point|Midway - XTO|Moccasin Creek - Marathon|Murphy Creek - Continental|Murphy Creek - Marathon|Murphy Creek - XTO|North Fork - Burlington|North Fork - XTO|North Tioga - Continental|North Tioga - Petro-Hunt|North Tobacco Garden - Continental|North Tobacco Garden - Slawson|North Tobacco Garden - XTO|Northwest Mcgregor - Continental|Oakdale - Continental|Oliver - Kraken|Parshall - EOG|Patent Gate - Zavanna|Pershing - Burlington|Pershing - Continental|Pleasant Valley - Continental|Poe - Zavanna|Rainbow - Crescent Point|Rattlesnake Point - Continental|Reunion Bay - Marathon|Ross - EOG|Sadler - Continental|Sand Creek - Burlington|Sand Creek - XTO|Sanish - Continental|Sanish - Murex Petroleum|Sauk - Continental|Siverston - Continental|Siverston - XTO|Spotted Horn - EOG|Springbrook - Zavanna|Squaw Creek - EOG|Squires - Kraken|St. Demetrius - Continental|Stanley - Murex Petroleum|Stockyard Creek - Petro-Hunt|Stoneview - Continental|Tobacco Garden - XTO|Twin Valley - Burlington|Union Center - Burlington|Van Hook - Marathon|Van Hook - Slawson|Werner - Hunt|West Ambrose - Petro-Hunt|West Capa - XTO|Westberg - Burlington|Willow Creek - Continental|Winner - Kraken|Wolf Bay - Hunt|Hawkeye - Hess Bakken|Little Knife - Hess Bakken|Manitou - Hess Bakken|Murphy Creek - Hess Bakken|New Home - Hess Bakken|Rainbow - Hess Bakken|Ray - Hess Bakken|Robinson Lake - Hess Bakken|Stanley - Hess Bakken|Tioga - Hess Bakken|Truax - Hess Bakken|Westberg - Hess Bakken|Wheelock - Hess Bakken,Alger - Hess Bakken|Alkali Creek - Hess Bakken|Antelope - Hess Bakken|Banks - Hess Bakken|Baskin - Hess Bakken|Bear Creek - Hess Bakken|Beaver Lodge - Hess Bakken|Big Butte - Hess Bakken|Big Gulch - Hess Bakken|Blue Buttes - Hess Bakken|Capa - Hess Bakken|Cherry Creek - Hess Bakken|Dollar Joe - Hess Bakken|Alexander - Equinor|Alexandria - Hunt|Alger - EOG|Alger - Equinor|Alger - Lime Rock|Alger - Oasis Petroleum|Alger - Whiting|Alkali Creek - Continental|Alkali Creek - Oasis Petroleum|Ambrose - Petro-Hunt|Ambrose - Resource Energy Can-Am|Antelope - Bruin|Antelope - Continental|Antelope - Enerplus|Antelope - EOG|Antelope - Marathon|Antelope - Petroshale|Antelope - WPX Energy Williston|Antelope - XTO|Antelope Creek - Iron|Avoca - Continental|Avoca - Equinor|Bailey - Burlington|Bailey - Marathon|Baker - Oasis Petroleum|Banks - Continental|Banks - Equinor|Banks - Oasis Petroleum|Banks - Whiting|Bear Creek - Continental|Bear Creek - XTO|Bear Den - Newfield|Bear Den - Petroshale|Bear Den - XTO|Beaver Lodge - Continental|Bell - Whiting|Big Bend - Slawson|Big Bend - Whiting|Big Stick - White Rock|Blooming Prairie - Resource Energy Can-Am|Blue Buttes - Burlington|Ellsworth - Hess Bakken|Blue Buttes - QEP|Blue Buttes - XTO|Blue Ridge - Crescent Point|Boxcar Butte - Petro-Hunt|Briar Creek - Equinor|Brooklyn - Continental|Bull Butte - Equinor|Bull Butte - Oasis Petroleum|Bully - Sinclair|Bully - Whiting|Burg - Kraken|Burg - Petro-Hunt|Cabernet - Lime Rock|Camel Butte - Burlington|Camel Butte - Continental|Camp - Continental|Camp - Equinor|Camp - Oasis Petroleum|Elm Tree - Hess Bakken|Capa - XTO|Catwalk - Continental|Cedar Coulee - Continental|Cedar Coulee - XTO|Charbonneau - Petro-Hunt|Charlson - Burlington|Charlson - Oasis Petroleum|Charlson - Petro-Hunt|Charlson - XTO|Chimney Butte - Continental|Chimney Butte - Marathon|Clarks Creek - EOG|Clear Creek - Burlington|Clear Creek - Petro-Hunt|Clear Water - EOG|Colgan - Resource Energy Can-Am|Corral Creek - Burlington|Corral Creek - Continental|Corral Creek - XTO|Cottonwood - Oasis Petroleum|Cow Creek - Equinor|Cow Creek - Oasis Petroleum|Crazy Man Creek - Continental|Crazy Man Creek - Zavanna|Croff - Burlington|Croff - Petroshale|Deep Water Creek Bay - QEP|Deep Water Creek Bay - SHD|Dimmick Lake - Burlington|Dimmick Lake - Continental|Dimond - Lime Rock|Dollar Joe - Continental|Dollar Joe - Whiting|Dollar Joe - XTO|Dore - Whiting|Dublin - Crescent Point|Eagle Nest - Bruin|Eagle Nest - Enerplus|Eagle Nest - WPX Energy Williston|East Fork - Continental|East Fork - Equinor|East Fork - Whiting|East Fork - Zavanna|East Tioga - Liberty|Edge - Burlington|Eightmile - Nine Point|Elidah - Burlington|Elidah - Continental|Elidah - Oasis Petroleum|Elk - Nine Point|Elk - Whiting|Ellisville - Bruin|Ellisville - Crescent Point|Ellisville - Kraken|Ellsworth - Iron|Elm Tree - Continental|Elm Tree - Slawson|Enget Lake - Liberty|Epping - Continental|Epping - Gadeco|Epping - Kraken|Epping - Whiting|Fancy Buttes - Continental|Fayette - Lime Rock|Fertile Valley - Koda|Flaxton - Petro Harvester|Foothills - Petro Harvester|Foreman Butte - Whiting|Four Bears - Bruin|Four Bears - Marathon|Garden - XTO|Glass Bluff - Whiting|Grail - QEP|Grinnell - XTO|Gros Ventre - Liberty|Gros Ventre - Oasis Petroleum|Hamlet - Continental|Hawkeye - Burlington|Haystack Butte - Bruin|Haystack Butte - Burlington|Haystack Butte - Continental|Haystack Butte - Newfield|Haystack Butte - XTO|Heart Butte - Enerplus|Heart Butte - QEP|Heart Butte - Rimrock|Heart Butte - WPX Energy Williston|Heart Butte - XTO|Hofflund - XTO|Indian Hill - Continental|Jim Creek - Continental|Jim Creek - Marathon|Johnson Corner - Burlington|Keene - Burlington|Keene - Newfield|Keene - Petro-Hunt|Killdeer - Marathon|Kittleson Slough - EOG|Kittleson Slough - Liberty|Last Chance - Continental|Lindahl - Continental|Lindahl - XTO|Little Knife - Burlington|Little Knife - Continental|Little Knife - Lime Rock|Little Knife - Petro-Hunt|Lone Butte - Sinclair|Lone Tree Lake - Bruin|Lone Tree Lake - Crescent Point|Lone Tree Lake - Kraken|Lonesome - Whiting|Long Creek - Continental|Long Creek - Zavanna|Lost Bridge - Marathon|Lost Bridge - Newfield|Lost Bridge - XTO|Mandaree - Enerplus|Mandaree - Petroshale|Mandaree - Rimrock|Mandaree - WPX Energy Williston|Manning - Lime Rock|Marmon - Bruin|Marmon - Crescent Point|Mcgregor - Liberty|Mcgregory Buttes - Bruin|Mcgregory Buttes - Enerplus|Mcgregory Buttes - Petroshale|Midway - XTO|Missouri Ridge - Oasis Petroleum|Moccasin Creek - Enerplus|Moccasin Creek - Marathon|Moccasin Creek - Rimrock|Moccasin Creek - WPX Energy Williston|Murphy Creek - Continental|Murphy Creek - Lime Rock|Murphy Creek - Marathon|Murphy Creek - XTO|North Elkhorn Ranch - Cobra|North Fork - Abraxas|North Fork - Burlington|North Fork - XTO|North Tioga - Continental|North Tioga - Liberty|North Tioga - Petro-Hunt|North Tobacco Garden - Continental|North Tobacco Garden - Oasis Petroleum|North Tobacco Garden - Slawson|North Tobacco Garden - XTO|Northwest Mcgregor - Continental|Oakdale - Continental|Oliver - Kraken|Painted Woods - Equinor|Painted Woods - Nine Point|Park - Whiting|Parshall - EOG|Parshall - Hunt|Parshall - Whiting|Patent Gate - Equinor|Patent Gate - Zavanna|Pembroke - Bruin|Pembroke - Newfield|Pembroke - Ovintiv|Pembroke - Whiting|Pershing - Abraxas|Pershing - Burlington|Pershing - Continental|Pleasant Hill - Whiting|Pleasant Valley - Continental|Poe - Equinor|Poe - Oasis Petroleum|Poe - Whiting|Poe - Zavanna|Portal - Petro Harvester|Pronghorn - Nine Point|Ragged Butte - Equinor|Rainbow - Crescent Point|Rattlesnake Point - Continental|Rawson - Nine Point|Red Wing Creek - True|Reunion Bay - Marathon|Reunion Bay - WPX Energy Williston|Robinson Lake - Oasis Petroleum|Robinson Lake - Sinclair|Robinson Lake - Whiting|Rosebud - Nine Point|Rosebud - Oasis Petroleum|Ross - EOG|Ross - Hunt|Sadler - Continental|Sakakawea - Equinor|Sand Creek - Burlington|Sand Creek - Newfield|Sand Creek - Whiting|Sand Creek - XTO|Sanish - Continental|Sanish - Kraken Development|Sanish - Murex Petroleum|Sanish - Oasis Petroleum|Sanish - Sinclair|Sanish - Whiting|Sauk - Continental|Siverston - Continental|Siverston - Newfield|Siverston - Oasis Petroleum|Siverston - Ovintiv|Siverston - XTO|South Fork - Enerplus|South Fork - Rimrock|South Fork - WPX Energy Williston|South Tobacco Garden - Newfield|South Tobacco Garden - Ovintiv|Spotted Horn - Bruin|Spotted Horn - Enerplus|Spotted Horn - EOG|Spotted Horn - Petroshale|Spotted Horn - QEP|Spotted Horn - WPX Energy Williston|Spring Creek - Nine Point|Springbrook - Whiting|Springbrook - Zavanna|Squaw Creek - EOG|Squaw Creek - Missouri River|Squaw Creek - WPX Energy Williston|Squires - Kraken|Squires - Nine Point|Squires - Oasis Petroleum|St. Demetrius - Continental|Stanley - Lime Rock|Stanley - Murex Petroleum|Stockyard Creek - Petro-Hunt|Stockyard Creek - Whiting|Stockyard Creek - Zavanna|Stoneview - Continental|Stony Creek - Equinor|Stony Creek - Zavanna|Tobacco Garden - Newfield|Tobacco Garden - XTO|Todd - Equinor|Todd - Oasis Petroleum|Truax - Whiting|Twin Buttes - Rimrock|Twin Valley - Burlington|Twin Valley - Whiting|Tyrone - Bruin|Tyrone - Oasis Petroleum|Tyrone - Whiting|Union Center - Burlington|Van Hook - Marathon|Van Hook - Slawson|Van Hook - WPX Energy Williston|Werner - Hunt|West Ambrose - Petro-Hunt|West Capa - XTO|Westberg - Burlington|Westberg - Newfield|Williston - Equinor|Williston - Nine Point|Willow Creek - Continental|Willow Creek - Oasis Petroleum|Winner - Kraken|Wolf Bay - Hunt|Wolf Bay - WPX Energy Williston|Zenith - Whiting|Hawkeye - Hess Bakken|Little Knife - Hess Bakken|Manitou - Hess Bakken|Murphy Creek - Hess Bakken|New Home - Hess Bakken|Rainbow - Hess Bakken|Ray - Hess Bakken|Robinson Lake - Hess Bakken|Stanley - Hess Bakken|Tioga - Hess Bakken|Truax - Hess Bakken|Westberg - Hess Bakken|Wheelock - Hess Bakken
carbon_bombs_data.csv,GEM_project_name_source_GEM,Barail Shale - India,None,Greater Chandmari|Greater Hapjan|Greater Jorajan|Greater Naharkatia|Kumchai
carbon_bombs_data.csv,GEM_project_name_source_GEM,Barnett Shale - United States,"K-M-A - White Knight|Krs (Marble Falls) - Oakridge|Newark, East (Barnett Shale) - Bedrock|Newark, East (Barnett Shale) - BRG Lone Star|Newark, East (Barnett Shale) - Eagleridge|Newark, East (Barnett Shale) - EOG|Newark, East (Barnett Shale) - Faulconer, Vernon E.|Newark, East (Barnett Shale) - GHA Barnett|Newark, East (Barnett Shale) - Hillwood|Newark, East (Barnett Shale) - Lime Rock|Newark, East (Barnett Shale) - Scout","Anne Tandy (Strawn) - Hunt|Emma (Barnett Shale) - Zarvona|Flat Top JC (Strawn, Upper) - NBX|Flowers (Canyon Sand) - Citation|Boonsville (Bend Congl., Gas) - Devon|Boonsville (Bend Congl., Gas) - Merit|Boonsville (Bend Congl., Gas) - Scout|Burns-Dalton (Marble Falls) - Petrobal|Caddo (Duffer) - Delta|Emma (Barnett Shale) - Elevation|I.M.U. (Caddo Cons.) - Ridge|K-M-A - Stephens & Johnson|K-M-A - White Knight|Krs (Marble Falls) - Oakridge|KRS (Marble Falls) - Petrobal|Krs (Marble Falls) - White Knight|Lucky Ridge, SW (2100) - White Knight|Round Top (Palo Pinto Reef) - Apache|Stephens County Regular - Basa|Stephens County Regular - Clearly|Swenson (Caddo) - Brazos River|Swenson (Caddo) - North Texas|Wichita County (Special) - Layline|Wichita County Regular - Layline|Newark, East (Barnett Shale) - 1849 Energy|Newark, East (Barnett Shale) - Arrowhead|Newark, East (Barnett Shale) - Bedrock|Newark, East (Barnett Shale) - Bluestone|Newark, East (Barnett Shale) - BRG Lone Star|Newark, East (Barnett Shale) - Crown Equipment|Newark, East (Barnett Shale) - Devon|Newark, East (Barnett Shale) - Eagleridge|Newark, East (Barnett Shale) - Endeavor|Newark, East (Barnett Shale) - Enervest|Newark, East (Barnett Shale) - EOG|Newark, East (Barnett Shale) - Faulconer, Vernon E.|Newark, East (Barnett Shale) - FDL|Newark, East (Barnett Shale) - Felderhoff Production|Newark, East (Barnett Shale) - Fuse|Newark, East (Barnett Shale) - GHA Barnett|Newark, East (Barnett Shale) - Hillwood|Newark, East (Barnett Shale) - Lakota|Newark, East (Barnett Shale) - Lime Rock|Newark, East (Barnett Shale) - Mccutchin Petroleum|Newark, East (Barnett Shale) - Merit|Newark, East (Barnett Shale) - Saddle|Newark, East (Barnett Shale) - Sage|Newark, East (Barnett Shale) - Scout|Newark, East (Barnett Shale) - TEP Barnett|Newark, East (Barnett Shale) - Texxol|Newark, East (Barnett Shale) - UPP|Newark, East (Barnett Shale) - XTO"
carbon_bombs_data.csv,GEM_project_name_source_GEM,Candeias Shale - Brazil,None,Candeias|Água Grande|Araçás|Araças Leste|Brejinho (Petrobras)|Buracica|Manati
carbon_bombs_data.csv,GEM_project_name_source_GEM,Carboniferous Shale - Kazakhstan,None,Kalamkas|Karachaganak|Karakuduk|Karazhanbas|Kashagan|Kenbai|Kenkiyak|Khvalynskoye|North Caspian|Tengiz|Tolkyn|Uzen|Zhanazhol|Zhetybay
carbon_bombs_data.csv,GEM_project_name_source_GEM,DJ Basin Tight Oil - United States,DJ Horizontal Niobrara - Bison|DJ Horizontal Niobrara - Confluence|DJ Horizontal Niobrara - Noble|DJ Horizontal Niobrara - Verdad|Silo - Kaiser Francis|Wattenberg - Bayswater|Wattenberg - Noble|Wattenberg - Verdad|Wildcat - Laramie County - EOG|Wildcat - Laramie County - North Silo|Wildcat - Laramie County - Samson,DJ Horizontal Codell - PDC|DJ Horizontal Niobrara - Bison|DJ Horizontal Niobrara - Confluence|DJ Horizontal Niobrara - Crestone Peak|DJ Horizontal Niobrara - Extraction|DJ Horizontal Niobrara - Highpoint|DJ Horizontal Niobrara - Noble|DJ Horizontal Niobrara - PDC|DJ Horizontal Niobrara - Verdad|DJ Horizontal Niobrara - Whiting|Hereford - Highpoint|Silo - Kaiser Francis|Wattenberg - Bayswater|Wattenberg - Bonanza Creek|Wattenberg - Confluence|Wattenberg - Crestone Peak|Wattenberg - Extraction|Wattenberg - Great Western|Wattenberg - Highpoint|Wattenberg - Kerr Mcgee|Wattenberg - Noble|Wattenberg - PDC|Wattenberg - Petro|Wattenberg - Verdad|Wildcat - Laramie County - EOG|Wildcat - Laramie County - Helis|Wildcat - Laramie County - North Silo|Wildcat - Laramie County - Samson
