,New_project_source_CB,Carbon_bomb_name,Company,Percentage,Potential_GtCO2_source_CB,GtCO2_by_Company,Company_name,Company_Country
720,False,Wucaiwan No.1 Surface Mine,Zhejiang Shenglong Industrial Company,6.0,1.389697968,0.08338187807999999,Zhejiang Shenglong Industrial Company,China
721,False,Wucaiwan No.1 Surface Mine,Zhejiang Xinhu Group Holding Company,34.0,1.389697968,0.47249730912,Zhejiang Xinhu Group Holding Company,China
722,False,Wudong Coal Mine,China Energy Investment Corp Ltd,100.0,1.61328948,1.61328948,China Energy Investment Corp Ltd,China
723,False,Xiaobaodang No.1 Coal Mine,Others,17.0,3.783542136,0.64320216312,,
724,False,Xiaobaodang No.1 Coal Mine,Shaanxi Investment Group Co Ltd,28.0,3.783542136,1.0593917980799998,Shaanxi Investment Group Co Ltd,China
725,False,Xiaobaodang No.1 Coal Mine,Shaanxi Coal and Chemical Industry Group Co Ltd,55.0,3.783542136,2.0809481748,Shaanxi Coal and Chemical Industry Group Co Ltd,China
726,True,Xiaobaodang No.2 Coal Mine,Others,17.0,1.934043646,0.32878741982000004,,
727,True,Xiaobaodang No.2 Coal Mine,Shaanxi Investment Group Co Ltd,28.0,1.934043646,0.54153222088,Shaanxi Investment Group Co Ltd,China
728,True,Xiaobaodang No.2 Coal Mine,Shaanxi Coal and Chemical Industry Group Co Ltd,55.0,1.934043646,1.0637240052999999,Shaanxi Coal and Chemical Industry Group Co Ltd,China
729,False,Xiaojiawa Coal Mine,Shanxi Dubao New Energy Group,24.5,1.769273339,0.433471968055,Shanxi Dubao New Energy Group,China
730,False,Xiaojiawa Coal Mine,Shanxi Tangrong Investment Company,24.5,1.769273339,0.433471968055,Shanxi Tangrong Investment Company,China
731,False,Xiaojiawa Coal Mine,China Huadian Corp Ltd,51.0,1.769273339,0.90232940289,China Huadian Corp Ltd,China
732,False,Xiaojihan Coal Mine,Yulin Yuyang District Energy Investment Company,5.0,4.62142758,0.23107137899999997,Yulin Yuyang District Energy Investment Company,China
733,False,Xiaojihan Coal Mine,Yuling Mining Group,16.0,4.62142758,0.7394284127999999,Yuling Mining Group,China
734,False,Xiaojihan Coal Mine,China Huadian Corp Ltd,79.0,4.62142758,3.6509277881999997,China Huadian Corp Ltd,China
735,False,Xiaozhuang Coal Mine,China Development Bank,6.0,1.41071304,0.0846427824,China Development Bank,China
736,False,Xiaozhuang Coal Mine,Others,49.0,1.41071304,0.6912493896,,
737,False,Xiaozhuang Coal Mine,Shaanxi Coal and Chemical Industry Group Co Ltd,45.0,1.41071304,0.634820868,Shaanxi Coal and Chemical Industry Group Co Ltd,China
738,False,Xinjiang (CNPC),No informations on company,100.0,1.356420308,1.356420308,,
739,True,Xinjiang Hongshan Coal Mine,Xuzhou Coal Mining Group,100.0,1.204817275,1.204817275,Xuzhou Coal Mining Group,China
740,True,Xinwen Ili No.1 Coal Mine,Shandong Energy Co Ltd,100.0,4.488654588,4.488654588,Shandong Energy Co Ltd,China
741,True,Xinzhuang Coal Mine,China Huaneng Group Co Ltd,100.0,2.299511069,2.299511069,China Huaneng Group Co Ltd,China
742,False,Xiwan Surface Coal Mine,Shaanxi Yanchang Petroleum Group Co Ltd,49.0,1.529598563,0.74950329587,Shaanxi Yanchang Petroleum Group Co Ltd,China
743,False,Xiwan Surface Coal Mine,China Energy Investment Corp Ltd,51.0,1.529598563,0.78009526713,China Energy Investment Corp Ltd,China
744,True,Yadian Coal Mine,Bin County Coal Company,100.0,1.49064531,1.49064531,Bin County Coal Company,China
745,False,Yallourn,CLP Group,100.0,1.13003484,1.13003484,CLP Group,Hong Kong
746,False,Yangchangwan No.1 Well Coal Mine,Ningxia State-Owned Capital Operation Group,49.0,1.0738992,0.526210608,Ningxia State-Owned Capital Operation Group,China
747,False,Yangchangwan No.1 Well Coal Mine,China Energy Investment Corp Ltd,51.0,1.0738992,0.547688592,China Energy Investment Corp Ltd,China
748,False,Yangjiacun Coal Mine,Shandong Energy Co Ltd,100.0,1.07878056,1.07878056,Shandong Energy Co Ltd,China
749,False,Yangquan No.1 Coal Mine,Huayang New Material Technology Group Co Ltd,100.0,1.210995054,1.210995054,Huayang New Material Technology Group Co Ltd,China
750,True,Yashlar Vostochnyy (East),New project,100.0,2.129145331,2.129145331,,
751,False,Yili No.4 Coal Mine,Zhejiang Provincial Energy Group Co Ltd,45.0,2.58235296,1.162058832,Zhejiang Provincial Energy Group Co Ltd,China
752,False,Yili No.4 Coal Mine,Shandong Energy Co Ltd,55.0,2.58235296,1.420294128,Shandong Energy Co Ltd,China
753,False,Yimin Surface Coal Mine,China Huaneng Group Co Ltd,100.0,2.0336148,2.0336148,China Huaneng Group Co Ltd,China
754,True,Yingpanhao Coal Mine,Other,25.5,3.75986754,0.9587662227,,
755,True,Yingpanhao Coal Mine,Shandong Energy Co Ltd,74.5,3.75986754,2.8011013173000006,Shandong Energy Co Ltd,China
756,False,Yolotan (Iolotan) South,No informations on company,100.0,9.548227901,9.548227901,,
757,True,Youngs Creek Coal Mine,Navajo Nation,100.0,1.08842976,1.08842976,Navajo Nation,United States
758,True,Yucatan Platform Offshore,Petróleos Mexicanos (PEMEX),100.0,1.025798315,1.025798315,Petróleos Mexicanos (PEMEX),Mexico
759,False,Yuganskneftegaz,No informations on company,100.0,4.345193315,4.345193315,,
760,False,Yushuwan Coal Mine,Shenmu Coal Company,20.0,2.82630744,0.565261488,Shenmu Coal Company,China
761,False,Yushuwan Coal Mine,Yanchang Oil and Minerals Administration Hengshan Oil Drilling and Production Company,10.0,2.82630744,0.282630744,Yanchang Oil and Minerals Administration Hengshan Oil Drilling and Production Company,China
762,False,Yushuwan Coal Mine,Yulin Yuyang Coal Company,20.0,2.82630744,0.565261488,Yulin Yuyang Coal Company,China
763,False,Yushuwan Coal Mine,Shaanxi Yulin Energy Group Co Ltd,50.0,2.82630744,1.41315372,Shaanxi Yulin Energy Group Co Ltd,China
764,True,Yuwang No.1 Coal Mine,HKSCC Nominees Limited,25.0,1.252568876,0.313142219,HKSCC Nominees Limited,Hong Kong
765,True,Yuwang No.1 Coal Mine,Investment Group,3.0,1.252568876,0.03757706628,,
766,True,Yuwang No.1 Coal Mine,Others,30.0,1.252568876,0.3757706628,,
767,True,Yuwang No.1 Coal Mine,Shanghua Investment Company,8.0,1.252568876,0.10020551008,Shanghua Investment Company,Ghana
768,True,Yuwang No.1 Coal Mine,China Huaneng Group Co Ltd,34.0,1.252568876,0.42587341784000005,China Huaneng Group Co Ltd,China
769,True,Zambezi Coal Mine,Coal India Ltd,0.27,4.149156,0.011202721199999998,Coal India Ltd,India
770,True,Zambezi Coal Mine,NMDC,24.8,4.149156,1.028990688,NMDC,India
771,True,Zambezi Coal Mine,NTPC Ltd,0.54,4.149156,0.022405442399999996,NTPC Ltd,India
772,True,Zambezi Coal Mine,Rashtriya Ispat Nigam,24.8,4.149156,1.028990688,Rashtriya Ispat Nigam,India
773,True,Zambezi Coal Mine,Steel Authority of India,49.59,4.149156,2.0575664604,Steel Authority of India,India
774,False,Zaoquan Coal Mine,Ningxia State-Owned Capital Operation Group,49.0,1.05925512,0.5190350088,Ningxia State-Owned Capital Operation Group,China
775,False,Zaoquan Coal Mine,China Energy Investment Corp Ltd,51.0,1.05925512,0.5402201112,China Energy Investment Corp Ltd,China
776,False,Zhangji Coal Mine,China Cinda Asset Management Company,8.0,2.193932928,0.17551463424000002,China Cinda Asset Management Company,China
777,False,Zhangji Coal Mine,China Energy Investment Corp Ltd,3.0,2.193932928,0.06581798784,China Energy Investment Corp Ltd,China
778,False,Zhangji Coal Mine,Others,6.0,2.193932928,0.13163597568,,
779,False,Zhangji Coal Mine,Huaihe Energy,83.0,2.193932928,1.8209643302400003,Huaihe Energy,China
780,False,Zhangjiamao Coal Mine,Others,20.0,1.324312968,0.26486259360000003,,
781,False,Zhangjiamao Coal Mine,Shenmu City State-Owned Assets Operation Co,45.0,1.324312968,0.5959408356,Shenmu City State-Owned Assets Operation Co,China
782,False,Zhangjiamao Coal Mine,Shaanxi Coal and Chemical Industry Group Co Ltd,35.0,1.324312968,0.46350953880000006,Shaanxi Coal and Chemical Industry Group Co Ltd,China
783,True,Zhaoshipan Coal Mine,Others,6.0,1.933750764,0.11602504584000001,,
784,True,Zhaoshipan Coal Mine,Shaanxi Yulin Energy Group Co Ltd,20.0,1.933750764,0.38675015279999997,Shaanxi Yulin Energy Group Co Ltd,China
785,True,Zhaoshipan Coal Mine,Yulin City Finance Investment Management Company,20.0,1.933750764,0.38675015279999997,Yulin City Finance Investment Management Company,China
786,True,Zhaoshipan Coal Mine,Shaanxi Investment Group Co Ltd,54.0,1.933750764,1.0442254125600001,Shaanxi Investment Group Co Ltd,China
787,True,Zhong Yu Coal Mine,China Cinda Asset Management Company,26.0,1.371608238,0.35661814188,China Cinda Asset Management Company,China
788,True,Zhong Yu Coal Mine,Others,32.7,1.371608238,0.44851589382600004,,
789,True,Zhong Yu Coal Mine,Shanxi Coking Coal Group Co Ltd,41.3,1.371608238,0.566474202294,Shanxi Coking Coal Group Co Ltd,China
790,True,Zhundong Surface Mine,China Energy Investment Corp Ltd,100.0,3.53166396,3.5316639600000004,China Energy Investment Corp Ltd,China
791,False,Zubair,Basra Oil Company,23.4,1.679304399,0.392957229366,Basra Oil Company,Iraq
792,False,Zubair,Eni S.P.A.,32.8,1.679304399,0.5508118428719999,Eni S.P.A.,Italy
793,False,Zubair,Korean Gas Corporation,18.8,1.679304399,0.315709227012,Korean Gas Corporation,"Korea, Republic of"
794,False,Zubair,Missan Oil Company,25.0,1.679304399,0.41982609975,Missan Oil Company,Iraq
795,True,Zuluf (CR in field),New project,100.0,3.535052229,3.535052229,,
796,True,Zuluf (expansion),New project,100.0,1.833213347,1.833213347,,
797,False,Zuluf,No informations on company,100.0,2.449978206,2.449978206,,
798,True,Central Arabian Offshore,New Project,100.0,1.411444785,1.4114447849999998,,
799,True,Central Arabian Offshore,New Project,100.0,2.122142874,2.122142874,,
800,True,Central Arabian Offshore,New Project,100.0,6.860051661,6.860051661,,
801,True,Central Arabian Onshore,No informations on company,100.0,2.607423632,2.607423632,,
802,True,Central Arabian Onshore,No informations on company,100.0,3.597522951,3.597522951,,
803,True,Central Arabian Onshore,No informations on company,100.0,2.217231619,2.217231619,,
804,True,Central Arabian Onshore,No informations on company,100.0,4.359973713,4.359973713,,
805,True,Eagle Ford Shale,No informations on company,100.0,5.0680294,5.0680294,,
806,False,Eagle Ford Shale,No informations on company,100.0,5.924247947,5.9242479470000005,,
807,True,La Luna Shale,New Project,100.0,1.616788836,1.616788836,,
808,True,La Luna Shale,New Project,100.0,1.090522015,1.090522015,,
