name,country,potential_gtco2,fuel_type,id,gem_source,latitude,longitude,source_for_lat_long,operators,parent_company,companies,start_year,multiple_unit,world_region,status_cb,status_gem,status_lvl_1,status_lvl_2
Baijia Haizi Coal Mine,China,4.961658372,Coal,M0168,https://www.gem.wiki/Baijia_Haizi_coal_mine,38.356604,108.950826,GEM,Inner Mongolia Ordos Lianhai Coal Industry Company,Inner Mongolia Huineng Coal and Electricity Group (60.0%);Inner Mongolia Ordos Investment Holding Group (38.0%);Bayannaoer Zhuoyue Building Materials Company (1.0%);Others (1.0%),Inner Mongolia Huineng Coal and Electricity Group (60.0%);Inner Mongolia Ordos Investment Holding Group (38.0%);Bayannaoer Zhuoyue Building Materials Company (1.0%);Others (1.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Baishihu Surface Mine,China,1.2935604,Coal,M0170,https://www.gem.wiki/Baishihu_Surface_Mine,43.917059,94.670358,GEM,Yiwu Gunaghui Mining Company,Guanghui Energy Holding Company (94.0%);Xinjiang Guanghui Industry Investment Group (5.0%);Xinjiang Production and Construction Corps (1.0%),Guanghui Energy Holding Company (94.0%);Xinjiang Guanghui Industry Investment Group (5.0%);Xinjiang Production and Construction Corps (1.0%),No start year available,None,Asia,operating,operating,operating,operating
Baiyanghe Coal Mine,China,1.23986544,Coal,M0172,https://www.gem.wiki/Baiyanghe_coal_mine,44.048539,88.529268,GEM,Xinjiang Mingji Energy Company,Shandong Lutai Holding Group (75.0%);Ming Kei Energy Investment Company (25.0%),Shandong Lutai Holding Group (75.0%);Ming Kei Energy Investment Company (25.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Baiyinhua No.3 Surface Mine,China,1.5792966,Coal,M0176,https://www.gem.wiki/Baiyinhua_No.3_Surface_Mine,44.897826,118.615908,GEM,Inner Mongolia Baiyinhua Mengdong Surface Coal Industry Company,State Power Investment Corporation (SPIC) (43.0%);Huolinhe Coal Industry Group (23.0%);Industrial and Commercial Bank of China (33.0%);Others (1.0%),State Power Investment Corporation (SPIC) (43.0%);Huolinhe Coal Industry Group (23.0%);Industrial and Commercial Bank of China (33.0%);Others (1.0%),No start year available,None,Asia,operating,operating,operating,operating
Bakken Shale,United States,5.948592838,Oil&Gas,OG0015293|OG0015294|OG0015295|OG0015296|OG0015297|OG0015298|OG0015299|OG0015300|OG0015301|OG0015302|OG0015303|OG0015304|OG0015305|OG0015306|OG0015307|OG0015308|OG0015309|OG0015310|OG0015311|OG0015312|OG0015313|OG0015314|OG0015315|OG0015316|OG0015317|OG0015318|OG0015319|OG0015320|OG0015321,"https://www.gem.wiki/Blue_Buttes_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Alkali_Creek_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Truax_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Antelope_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Hawkeye_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Robinson_Lake_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Tioga_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Capa_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Alger_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Big_Butte_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Beaver_Lodge_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Baskin_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Manitou_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Dollar_Joe_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Ross_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Banks_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Little_Knife_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Elm_Tree_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Cherry_Creek_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Wheelock_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Westberg_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Big_Gulch_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Ellsworth_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Stanley_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Ray_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Murphy_Creek_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Rainbow_-_Hess_Bakken_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/Bear_Creek_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)|https://www.gem.wiki/New_Home_-_Hess_Bakken_Oil_and_Gas_Asset_(North_Dakota,_United_States)",47.86911568,-102.8618452,GEM,Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments|Hess Bakken Investments,None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%),Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%)|Hess Bakken Investments (100.0%),No start year available,Blue Buttes - Hess Bakken|Alkali Creek - Hess Bakken|Truax - Hess Bakken|Antelope - Hess Bakken|Hawkeye - Hess Bakken|Robinson Lake - Hess Bakken|Tioga - Hess Bakken|Capa - Hess Bakken|Alger - Hess Bakken|Big Butte - Hess Bakken|Beaver Lodge - Hess Bakken|Baskin - Hess Bakken|Manitou - Hess Bakken|Dollar Joe - Hess Bakken|Ross - Hess Bakken|Banks - Hess Bakken|Little Knife - Hess Bakken|Elm Tree - Hess Bakken|Cherry Creek - Hess Bakken|Wheelock - Hess Bakken|Westberg - Hess Bakken|Big Gulch - Hess Bakken|Ellsworth - Hess Bakken|Stanley - Hess Bakken|Ray - Hess Bakken|Murphy Creek - Hess Bakken|Rainbow - Hess Bakken|Bear Creek - Hess Bakken|New Home - Hess Bakken,North America,operating,operating,operating,operating
Balaram Coal Mine,India,1.37311524,Coal,M0478,https://www.gem.wiki/Balaram_coal_mine,20.962009,85.178092,GEM,Mahanadi Coalfields Limited (MCL),Coal India (100.0%),Coal India (100.0%),No start year available,None,Asia,not started,operating,operating,operating
Balasu Coal Mine,China,6.401171436,Coal,M0177,https://www.gem.wiki/Balasu_mine,38.265057,109.208519,GEM,Shaanxi Yanchang Petroleum and Balasu Coal Industry Company,Others (100.0%),Others (100.0%),No start year available,None,Asia,not started,operating,operating,operating
Baltimore Canyon Offshore,United States,1.648511699,Oil&Gas,No informations available on GEM,No informations available on GEM,39.847165534470136,-100.517341510418,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,not started,None,not started,not started
Banhardih,India,1.106,Coal,M3857,https://www.gem.wiki/Banhardih_coal_mine,23.723081,84.576412,GEM,Patratu Vidyut Utpadan Nigam Limited (PVUNL),Government of India (100.0%),Government of India (100.0%),2024,None,Asia,not started,proposed,proposed,not started
Bankui,India,1.6,Coal,No informations available on GEM,No informations available on GEM,22.39703968919659,78.62786035575554,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,not started,None,not started,not started
Baode Coal Mine,China,1.65844206,Coal,M0178,https://www.gem.wiki/Baode_Coal_Mine,38.950871,111.089441,GEM,China Shenhua Energy,China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),No start year available,None,Asia,operating,operating,operating,operating
Barail Shale,India,2.141583711,Oil&Gas,No informations available on GEM,No informations available on GEM,22.27838760041436,78.61918142464138,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,not started,None,not started,not started
Barnett Shale,United States,1.360879964,Oil&Gas,OG0014284|OG0014327|OG0014366|OG0014438|OG0014890|OG0014916|OG0014962|OG0014987|OG0015006|OG0015024|OG0015054|OG0015172|OG0015173|OG0015179|OG0015214|OG0015236|OG0015427|OG0015535|OG0015599|OG0015670|OG0015691|OG0016153|OG0016154|OG0016164|OG0016410|OG0016445|OG0016518|OG0016748|OG0016847|OG0014127,"https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Arrowhead_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Bedrock_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Bluestone_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_BRG_Lone_Star_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Crown_Equipment_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Devon_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Eagleridge_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Emma_(Barnett_Shale)_-_Elevation_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Endeavor_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Enervest_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_EOG_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Faulconer,_Vernon_E._Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_FDL_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Felderhoff_Production_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Fuse_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_GHA_Barnett_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Hillwood_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Lakota_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Lime_Rock_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Mccutchin_Petroleum_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Merit_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Saddle_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Sage_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Scout_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_TEP_Barnett_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_Texxol_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_UPP_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Emma_(Barnett_Shale)_-_Zarvona_Oil_and_Gas_Asset_(Texas,_United_States)|https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_1849_Energy_Oil_and_Gas_Asset_(Texas,_United_States)",33.04264164,-97.99277502,GEM,"Arrowhead Productions|Bedrock Production|Bluestone|BRG Lone Star|Crown Equipment Co.|Devon Energy|Eagleridge Operating|Elevation Resources|Endeavor Energy Resources|Enervest Operating|EOG Resources|Faulconer, Vernon E.|FDL Operating|Felderhoff Production|Fuse Energy|GHA Barnett|Hillwood O & G Operating Co.|Lakota Energy|Lime Rock Resources|Mccutchin Petroleum Corporation|Merit Energy Company|Saddle Operating|Sage Natural Resources|Scout Energy Management|TEP Barnett USA|Texxol Operating Company|UPP Operating|XTO Energy|Zarvona Energy|1849 Energy",None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%),"Arrowhead Productions (100.0%)|Bedrock Production (100.0%)|Bluestone (100.0%)|BRG Lone Star (100.0%)|Crown Equipment Co. (100.0%)|Devon Energy (100.0%)|Eagleridge Operating (100.0%)|Elevation Resources (100.0%)|Endeavor Energy Resources (100.0%)|Enervest Operating (100.0%)|EOG Resources (100.0%)|Faulconer, Vernon E. (100.0%)|FDL Operating (100.0%)|Felderhoff Production (100.0%)|Fuse Energy (100.0%)|GHA Barnett (100.0%)|Hillwood O & G Operating Co. (100.0%)|Lakota Energy (100.0%)|Lime Rock Resources (100.0%)|Mccutchin Petroleum Corporation (100.0%)|Merit Energy Company (100.0%)|Saddle Operating (100.0%)|Sage Natural Resources (100.0%)|Scout Energy Management (100.0%)|TEP Barnett USA (100.0%)|Texxol Operating Company (100.0%)|UPP Operating (100.0%)|XTO Energy (100.0%)|Zarvona Energy (100.0%)|1849 Energy (100.0%)",No start year available,"Newark, East (Barnett Shale) - Arrowhead|Newark, East (Barnett Shale) - Bedrock|Newark, East (Barnett Shale) - Bluestone|Newark, East (Barnett Shale) - BRG Lone Star|Newark, East (Barnett Shale) - Crown Equipment|Newark, East (Barnett Shale) - Devon|Newark, East (Barnett Shale) - Eagleridge|Emma (Barnett Shale) - Elevation|Newark, East (Barnett Shale) - Endeavor|Newark, East (Barnett Shale) - Enervest|Newark, East (Barnett Shale) - EOG|Newark, East (Barnett Shale) - Faulconer, Vernon E.|Newark, East (Barnett Shale) - FDL|Newark, East (Barnett Shale) - Felderhoff Production|Newark, East (Barnett Shale) - Fuse|Newark, East (Barnett Shale) - GHA Barnett|Newark, East (Barnett Shale) - Hillwood|Newark, East (Barnett Shale) - Lakota|Newark, East (Barnett Shale) - Lime Rock|Newark, East (Barnett Shale) - Mccutchin Petroleum|Newark, East (Barnett Shale) - Merit|Newark, East (Barnett Shale) - Saddle|Newark, East (Barnett Shale) - Sage|Newark, East (Barnett Shale) - Scout|Newark, East (Barnett Shale) - TEP Barnett|Newark, East (Barnett Shale) - Texxol|Newark, East (Barnett Shale) - UPP|Newark, East (Barnett Shale) - XTO|Emma (Barnett Shale) - Zarvona|Newark, East (Barnett Shale) - 1849 Energy",North America,operating,operating,operating,operating
Barzan,Qatar,3.094095108,Oil&Gas,OG0012463,https://www.gem.wiki/Barzan_Gas_Field_(Qatar),25.306226220700992,51.30430137738974,Country CB,Qatargas,No informations on company (100.0%),Qatargas (100.0%),No start year available,None,Asia,not started,in development,in development,not started
Basrah Gas project,Iraq,1.041154291,Oil&Gas,OG0012018,https://www.gem.wiki/Zubair_Oil_Field_(Iraq),30.344167988986264,47.625882270922126,GEM,Eni S.P.A.,Eni S.P.A. (32.8%);Korean Gas Corporation (KOGAS) (18.8%);Missan Oil Company (25.0%);Basra Oil Company (23.4%),Eni S.P.A. (32.8%);Korean Gas Corporation (KOGAS) (18.8%);Missan Oil Company (25.0%);Basra Oil Company (23.4%),No start year available,None,Asia,operating,operating,operating,operating
Beaufort Sea Offshore,United States,1.254810599,Oil&Gas,No informations available on GEM,No informations available on GEM,39.76924091279088,-100.36636338052313,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,not started,None,not started,not started
Beisky-Zapadniy Coal Mine,Russia,2.4338286,Coal,M0776,https://www.gem.wiki/Beisky-Zapadniy_coal_mine,53.36813093,91.15773622,GEM,Razrez Beysky Coal Company,Private individuals (100.0%),Private individuals (100.0%),2024,None,Europe,not started,proposed,proposed,not started
Bernice-Cygnus Coal Mine,South Africa,1.07242344,Coal,M0887,https://www.gem.wiki/Berenice-Cygnus_Coal_Mine,-22.9028678,29.4318658,GEM,TerraCom,TerraCom Resources (50.0%);Bono Lithihi Investments Group (50.0%),TerraCom Resources (50.0%);Bono Lithihi Investments Group (50.0%),No start year available,None,Africa,not started,proposed,proposed,not started
Berri,Saudi Arabia,3.557107777,Oil&Gas,OG0014118,https://www.gem.wiki/Berri_Oil_Field_(Saudi_Arabia),27.1145,49.6389,GEM,Saudi Aramco,No informations on company (100.0%),Saudi Aramco (100.0%),1967,None,Asia,operating,operating,operating,operating
Black Thunder Coal Mine,United States,1.358040033,Coal,M0994,https://www.gem.wiki/Black_Thunder_Mine,43.66,-105.3,GEM,Thunder Basin Coal Company,Arch Resources (100.0%),Arch Resources (100.0%),1977,None,North America,operating,operating,operating,operating
Blackwater Coal Mine,Australia,1.000395,Coal,M0011,https://www.gem.wiki/Blackwater_mine,-23.685585,148.807361,GEM,BHP Mitsubishi Alliance (BMA),BHP (50.0%);Mitsubishi Corporation (50.0%),BHP (50.0%);Mitsubishi Corporation (50.0%),1967,None,Oceania,operating,operating,operating,operating
Bogatyr Coal Mine,Kazakhstan,7.32204,Coal,M0717,https://www.gem.wiki/Bogatyr_coal_mine,51.655495,75.4336006,GEM,Bogatyr Komir,Samruk-Energo (50.0%);United Company RUSAL (50.0%),Samruk-Energo (50.0%);United Company RUSAL (50.0%),2022,None,Asia,operating,operating,operating,operating
Boikarabelo Coal Mine,South Africa,2.4284766,Coal,M0889,https://www.gem.wiki/Boikarabelo_Coal_Mine,-26.0,27.545833,GEM,Resgen South Africa,Resource Generation Australia (100.0%),Resource Generation Australia (100.0%),No start year available,None,Africa,not started,shelved,shelved,not started
Boli Coal Mine,China,2.0209497,Coal,M0184,https://www.gem.wiki/Boli_Coal_Mine,37.427284,113.576734,GEM,Yangquan Coal Industry Group Boli Coal Mine Company,Shanxi Huayang Group New Energy Company (70.0%);Shanxi Chuangrei New Energy Investment Company (30.0%),Shanxi Huayang Group New Energy Company (70.0%);Shanxi Chuangrei New Energy Investment Company (30.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Borly Coal Mines,Kazakhstan,1.02264492,Coal,M1259,https://www.gem.wiki/Molodezhny_coal_mine,50.8613763,73.6562436,GEM,Kazakhmys Coal,Kazakhmys Corporation (100.0%),Kazakhmys Corporation (100.0%),1980,None,Asia,operating,operating,operating,operating
Bovanenkovo Zone (Yamal Megaproject),Russia,11.15863625,Oil&Gas,OG0012037,https://www.gem.wiki/Bovanenkovskoye_Oil_and_Gas_Field_(Russia),70.49,68.078,GEM,OOO Gazprom Dobycha Nadym,Gazprom (100.0%),Gazprom (100.0%),2012,None,Europe,operating,operating,operating,operating
Bowland Shale,United Kingdom,1.476082594,Oil&Gas,No informations available on GEM,No informations available on GEM,54.7023545,-3.2765753,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Bu Hasa,United Arab Emirates,4.915778525,Oil&Gas,OG0012265,https://www.gem.wiki/Bu_HasaShahAsab_Oil_and_Gas_Concession_(United_Arab_Emirates),23.451911152705115,53.253071754396544,GEM,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,operating,operating,operating,operating
